Picea_mature_1020	PA_chr08_G001862.mRNA.1	4.5	-0.5797285283175854	0.003739252693460958
Picea_mature_1020	PA_chr04_G002654.mRNA.1	4.5	-0.548413627192507	0.006737956340420434
Picea_mature_1020	PA_chr08_G000559.mRNA.2	4.5	-0.8733924850724186	5.335539386239277e-08
Picea_mature_1020	PA_chr04_G002642.mRNA.2	4.5	-0.4827909258900117	0.019625820766135466
Picea_mature_1086	PA_chr07_G003888.mRNA.1	4.5	-0.49898973228596477	0.015356795781514884
Picea_mature_1086	PA_chr11_G000134.mRNA.3	4.5	-0.6479638217519256	0.0008279688089485598
Picea_mature_1086	PA_chr04_G004241.mRNA.1	4.5	-0.6572647166429336	0.0006552456953587218
Picea_mature_1086	PA_chr02_G004999.mRNA.1	4.5	-0.5105887969980839	0.012791558230656893
Picea_mature_1086	PA_chr11_G001006.mRNA.1	4.5	-0.4787730483841443	0.020820898492573982
Picea_mature_1093	PA_chr03_G006138.mRNA.1	4.5	-0.4146012053253946	0.04917933167589186
Picea_mature_1093	PA_chr10_G004324.mRNA.2	4.5	-0.4385175032948693	0.03633719484261173
Picea_mature_1093	PA_chr10_G004323.mRNA.1	4.5	-0.43264844759507937	0.039211038389386714
Picea_mature_1093	PA_chr03_cUL0020_G000051.mRNA.7	4.5	-0.4913979239337488	0.01725199946481222
Picea_mature_1093	PA_chr02_G003700.mRNA.1	4.5	-0.7301323802105325	7.653787866253757e-05
Picea_mature_1093	PA_chr03_G006435.mRNA.1	4.5	-0.4481936423740239	0.03196452663046461
Picea_mature_1093	PA_chr09_G000149.mRNA.1	4.5	-0.5374404031400477	0.00817582063373622
Picea_mature_1093	PA_chr12_G000736.mRNA.7	4.5	-0.5174101548104378	0.01145463439690645
Picea_mature_1093	PA_chr02_G002204.mRNA.1	4.5	-0.4177721275265104	0.04729860522375604
Picea_mature_1093	PA_chr09_cUL0035_G000001.mRNA.1	4.5	-0.5107928535289374	0.01274979038143915
Picea_mature_1093	PA_chr07_G004077.mRNA.1	4.5	-0.5743584034981002	0.004153539835503653
Picea_mature_1093	PA_chr08_G003741.mRNA.2	4.5	-0.7702035986034095	1.7188424572155162e-05
Picea_mature_1098	PA_chr05_cUL0027_G000036.mRNA.1	4.5	-0.44161064579889425	0.03489097137709102
Picea_mature_1098	PA_chr05_G005287.mRNA.1	4.5	-0.595195259946739	0.0027349407877110734
Picea_mature_1098	PA_chr08_G006494.mRNA.1	4.5	-0.5801824497893255	0.0037058874267780753
Picea_mature_1098	PA_chr12_G001503.mRNA.1	4.5	-0.4813124444333481	0.020058956763400297
Picea_mature_112	PA_chr11_G000403.mRNA.1	4.5	-0.6546192405131976	0.0007008877259666357
Picea_mature_112	PA_chr12_G004753.mRNA.1	4.5	-0.6031094067754258	0.0023163119886549905
Picea_mature_112	PA_chr01_G002519.mRNA.1	4.5	-0.5543472229701101	0.00605250252491279
Picea_mature_112	PA_chr01_G002515.mRNA.1	4.5	-0.6367753199846911	0.0010862278457627163
Picea_mature_112	PA_chr04_G001733.mRNA.1	4.5	-0.7189010193595153	0.00011114620053273508
Picea_mature_112	PA_chr01_G005532.mRNA.1	4.5	-0.5309425897641555	0.009140965765687068
Picea_mature_112	PA_chr09_G003869.mRNA.1	4.5	-0.5917212472491736	0.0029379431748145757
Picea_mature_112	PA_chr09_G002770.mRNA.1	4.5	-0.4278765803332296	0.04167683682467988
Picea_mature_112	PA_chr01_sUL002_G000001.mRNA.1	4.5	-0.5683428498016574	0.004662701977128605
Picea_mature_112	PA_chr01_G004682.mRNA.1	4.5	-0.42960860602153783	0.04076816966731591
Picea_mature_112	PA_chr06_G001457.mRNA.7	4.5	-0.6166084117166197	0.0017272280326936455
Picea_mature_1133	PA_chr04_G001099.mRNA.1	4.5	-0.7438719429114454	4.7281079296523954e-05
Picea_mature_1133	PA_chr08_G006635.mRNA.1	4.5	-0.48875365706644325	0.017955045091378376
Picea_mature_1222	PA_chr04_G000160.mRNA.1	4.5	-0.5572777504104068	0.005736034628971553
Picea_mature_1222	PA_chr11_cUL0024_G000002.mRNA.1	4.5	-0.5094780851489881	0.01302087683517323
Picea_mature_1223	PA_chr02_G003856.mRNA.7	4.5	-0.44020872882780177	0.0355407034435119
Picea_mature_1223	PA_chr07_G003382.mRNA.1	4.5	-0.5862231414271872	0.0032851622575407443
Picea_mature_1223	PA_chr05_G001222.mRNA.2	4.5	-0.5354882790022865	0.008456463006396285
Picea_mature_1223	PA_chr06_G000089.mRNA.1	4.5	-0.479890986744031	0.020482636157766007
Picea_mature_1223	PA_chr06_G000771.mRNA.2	4.5	-0.6589222972147166	0.0006279696380666375
Picea_mature_1223	PA_chr04_G001422.mRNA.3	4.5	-0.4707963128638423	0.023367407239904995
Picea_mature_1226	PA_chr12_G003172.mRNA.5	4.5	-0.46095045435320137	0.026849413335462983
Picea_mature_1226	PA_chr11_G000993.mRNA.10	4.5	-0.518360687454489	0.011277807365169246
Picea_mature_1226	PA_chr06_G002998.mRNA.9	4.5	-0.4452667544304066	0.033240619766062754
Picea_mature_1237	PA_chr02_G005597.mRNA.1	4.5	-0.5142460785026736	0.012059728787895713
Picea_mature_1237	PA_chr10_G000759.mRNA.1	4.5	-0.7309199046234892	7.451134143685355e-05
Picea_mature_1339	PA_chr12_G004310.mRNA.14	4.5	-0.4489583488830967	0.03163761291491433
Picea_mature_1339	PA_chr01_G002816.mRNA.1	4.5	-0.6118713845218994	0.001917429441842763
Picea_mature_1339	PA_chr08_G007773.mRNA.4	4.5	-0.5064026363848602	0.013673450650429768
Picea_mature_1339	PA_chr12_G004565.mRNA.1	4.5	-0.6561739785850497	0.0006737445175844546
Picea_mature_1339	PA_chr07_G003274.mRNA.2	4.5	-0.5607824745373334	0.0053758051039960834
Picea_mature_1366	PA_chr08_G002002.mRNA.1	4.5	-0.4156759797530518	0.04853546869245696
Picea_mature_1366	PA_chr12_G000837.mRNA.1	4.5	-0.48759526332021563	0.018270262653922974
Picea_mature_1395	PA_chr04_G002319.mRNA.1	4.5	-0.4748926942921332	0.022030136401846447
Picea_mature_1395	PA_chr07_G001190.mRNA.6	4.5	-0.5948321227803395	0.0027555897369707628
Picea_mature_1395	PA_chr05_G002089.mRNA.1	4.5	-0.5080683088713808	0.013316775758235835
Picea_mature_1407	PA_chr04_G001672.mRNA.1	4.5	-0.573536865474736	0.00422019252356193
Picea_mature_1407	PA_chr01_G000839.mRNA.1	4.5	-0.5853020714421194	0.003346582087329128
Picea_mature_1407	PA_chr12_G004306.mRNA.2	4.5	-0.6274906433439711	0.0013501026344717936
Picea_mature_1407	PA_chr10_G000208.mRNA.1	4.5	-0.5668250760662348	0.004799115218735312
Picea_mature_1407	PA_chr08_G004551.mRNA.6	4.5	-0.6377517047694132	0.0010612386829771216
Picea_mature_1407	PA_chr01_G001858.mRNA.8	4.5	-0.552288513203518	0.006283416377772045
Picea_mature_148	PA_chr02_G000533.mRNA.1	4.5	-0.7725841098872553	1.5585194207073133e-05
Picea_mature_148	PA_chr12_G002547.mRNA.12	4.5	-0.6732652859704998	0.0004299570406244478
Picea_mature_148	PA_sUP002_G000058.mRNA.1	4.5	-0.6512044700387845	0.0007638201253577482
Picea_mature_148	PA_chr09_G000601.mRNA.1	4.5	-0.42452148607744655	0.04348210927006533
Picea_mature_148	PA_chr07_G002536.mRNA.1	4.5	-0.5919491989392022	0.002924244011235099
Picea_mature_148	PA_chr10_G000038.mRNA.3	4.5	-0.6983203607361996	0.00021083642591178815
Picea_mature_148	PA_sUP019_G000014.mRNA.1	4.5	-0.5658402699355977	0.004889401637380937
Picea_mature_148	PA_chr07_G001929.mRNA.1	4.5	-0.6817350754584267	0.00034048440249938175
Picea_mature_148	PA_chr03_G001864.mRNA.1	4.5	-0.817342950084898	1.930042382426385e-06
Picea_mature_148	PA_chr11_G003150.mRNA.3	4.5	-0.4585752680250291	0.027748542351515505
Picea_mature_148	PA_chr02_G005535.mRNA.1	4.5	-0.5578693775638757	0.0056738501075290805
Picea_mature_1480	PA_chr06_G004040.mRNA.2	4.5	-0.4282037506984588	0.04150398970824354
Picea_mature_1508	PA_chr08_G003619.mRNA.1	4.5	-0.47113920964319533	0.023253025848998462
Picea_mature_1508	PA_chr12_G003208.mRNA.9	4.5	-0.6960809350717984	0.00022534103295865162
Picea_mature_1508	PA_chr05_G002659.mRNA.3	4.5	-0.591353390557462	0.002960164411560491
Picea_mature_1508	PA_chr11_G001526.mRNA.1	4.5	-0.5145255349969016	0.012005252068114584
Picea_mature_1508	PA_chr11_G001305.mRNA.4	4.5	-0.47408883577438216	0.022287575864855046
Picea_mature_1508	PA_chr12_G001471.mRNA.4	4.5	-0.6779701002506904	0.0003780394252174622
Picea_mature_1508	PA_chr03_G007870.mRNA.4	4.5	-0.4619576244203594	0.026475249963684677
Picea_mature_1527	PA_chr08_G003576.mRNA.2	4.5	-0.6262867266614065	0.0013880210853491025
Picea_mature_1527	PA_chr04_G004812.mRNA.2	4.5	-0.6440899220155072	0.0009106672591884683
Picea_mature_1527	PA_chr10_G000607.mRNA.2	4.5	-0.7538997633092879	3.263483692659577e-05
Picea_mature_1527	PA_chr07_G002253.mRNA.2	4.5	-0.4339969013086635	0.0385354565777755
Picea_mature_1527	PA_chr12_G000826.mRNA.1	4.5	-0.46065609766605803	0.026959561135597797
Picea_mature_1538	PA_chr04_G001841.mRNA.1	4.5	-0.4389969577463939	0.03610997681678926
Picea_mature_1538	PA_chr04_G000770.mRNA.1	4.5	-0.5948729266259148	0.0027532629724886554
Picea_mature_1588	PA_chr10_G001713.mRNA.1	4.5	-0.4334307274279777	0.038817988072419846
Picea_mature_1588	PA_chr02_G000999.mRNA.1	4.5	-0.4888632941670265	0.017925440942286323
Picea_mature_1605	PA_chr03_G001096.mRNA.13	4.5	-0.7758874866978647	1.35788777290078e-05
Picea_mature_1605	PA_chr10_G004315.mRNA.1	4.5	-0.47513667427943324	0.021952476105611393
Picea_mature_1605	PA_chr08_G002206.mRNA.2	4.5	-0.6953672841375033	0.00023014155421901257
Picea_mature_1663	PA_chr03_G001010.mRNA.1	4.5	-0.5327706690473446	0.008860385491256268
Picea_mature_1663	PA_chr03_G001004.mRNA.1	4.5	-0.4795883415599129	0.020573768540342246
Picea_mature_1663	PA_chr09_G000997.mRNA.2	4.5	-0.5140142469095542	0.012105075328193729
Picea_mature_1663	PA_chr02_G003972.mRNA.1	4.5	-0.6723245514766367	0.00044104500553007774
Picea_mature_1663	PA_chr08_G006974.mRNA.8	4.5	-0.5702309217237469	0.004497554412893552
Picea_mature_1663	PA_chr05_G004431.mRNA.2	4.5	-0.7952765681559814	5.7594220293602444e-06
Picea_mature_1663	PA_chr12_G001363.mRNA.1	4.5	-0.7317225233157063	7.249434862768172e-05
Picea_mature_1663	PA_chr03_cUL0029_G000012.mRNA.1	4.5	-0.573698341093348	0.0042070213637093274
Picea_mature_1663	PA_chr11_cUL0028_G000001.mRNA.1	4.5	-0.7426855703398981	4.9346441970697045e-05
Picea_mature_1663	PA_chr11_G003232.mRNA.1	4.5	-0.693331942529021	0.00024432315827776666
Picea_mature_1663	PA_chr05_G004398.mRNA.1	4.5	-0.6729442939974521	0.0004337130584954483
Picea_mature_1663	PA_chr05_G004395.mRNA.1	4.5	-0.6434854396039137	0.0009241891291840013
Picea_mature_1663	PA_chr01_G000533.mRNA.8	4.5	-0.6838036682144307	0.00032125827197514547
Picea_mature_1824	PA_chr11_G003450.mRNA.1	4.5	-0.5238912200822761	0.01029289627863522
Picea_mature_1824	PA_chr05_G000198.mRNA.1	4.5	-0.4878599090248351	0.018197856057602123
Picea_mature_1937	PA_chr02_G004758.mRNA.2	4.5	-0.7171264663385434	0.00011770655246295238
Picea_mature_1937	PA_chr05_G004054.mRNA.1	4.5	-0.7018446333547854	0.00018964980859095525
Picea_mature_1937	PA_chr11_G001576.mRNA.3	4.5	-0.7044081792536023	0.00017542430371610132
Picea_mature_1937	PA_chr09_G003779.mRNA.13	4.5	-0.5796272394306385	0.003746732247985609
Picea_mature_1937	PA_chr06_G002250.mRNA.3	4.5	-0.5474031870416073	0.006860877398934094
Picea_mature_1937	PA_chr07_G005641.mRNA.1	4.5	-0.5211666121330107	0.010768860543865746
Picea_mature_2003	PA_chr01_G006203.mRNA.1	4.5	-0.43364033464863594	0.03871320079166235
Picea_mature_2003	PA_chr08_cUL0030_G000021.mRNA.3	4.5	-0.4190092848354242	0.04658020474553665
Picea_mature_2028	PA_chr12_G004494.mRNA.1	4.5	-0.44724389722118907	0.032374270513199056
Picea_mature_211	PA_chr06_G000416.mRNA.5	4.5	-0.41418000469466365	0.04943346169499201
Picea_mature_211	PA_chr05_G003269.mRNA.1	4.5	-0.6140739956933339	0.0018268883071909283
Picea_mature_211	PA_chr04_G001807.mRNA.9	4.5	-0.4273050880052615	0.0419801144792108
Picea_mature_211	PA_chr05_G005109.mRNA.3	4.5	-0.44727903708653144	0.03235903645476982
Picea_mature_211	PA_chr10_G001460.mRNA.1	4.5	-0.4303576006912767	0.040380074778718404
Picea_mature_2142	PA_chr12_G001489.mRNA.2	4.5	-0.4691097962652161	0.02393658249235173
Picea_mature_2142	PA_chr07_sUL006_G000001.mRNA.3	4.5	-0.41557209591366034	0.048597414521651
Picea_mature_2142	PA_chr06_G002659.mRNA.1	4.5	-0.5637805445048713	0.005082837897425505
Picea_mature_2142	PA_chr02_G003037.mRNA.2	4.5	-0.434352476445497	0.03835884667100842
Picea_mature_2142	PA_chr09_G003569.mRNA.2	4.5	-0.44684860999133935	0.032546030128535165
Picea_mature_2142	PA_chr05_G000237.mRNA.2	4.5	-0.6358874206140597	0.0011093875209151562
Picea_mature_2142	PA_chr05_G000419.mRNA.2	4.5	-0.506799847354285	0.013587693840227082
Picea_mature_2142	PA_chr03_G001644.mRNA.1	4.5	-0.4595880334551941	0.027362264880791402
Picea_mature_2142	PA_chr11_G001348.mRNA.1	4.5	-0.5035080406297192	0.01431183755950365
Picea_mature_2165	PA_chr11_G000325.mRNA.1	4.5	-0.41762981563012724	0.047381793933099894
Picea_mature_2165	PA_chr12_cUL0046_G000035.mRNA.9	4.5	-0.4264790466334517	0.04242152811611023
Picea_mature_2170	PA_chr01_G000370.mRNA.1	4.5	-0.41737827765849417	0.04752910951918371
Picea_mature_219	PA_chr12_G003410.mRNA.1	4.5	-0.4296048117500327	0.040770143108828406
Picea_mature_219	PA_chr01_cUL0067_G000008.mRNA.2	4.5	-0.4894609091928184	0.017764768276629796
Picea_mature_219	PA_chr12_G003263.mRNA.2	4.5	-0.42575120645732906	0.04281347036963169
Picea_mature_219	PA_chr05_G004338.mRNA.1	4.5	-0.5200530891432501	0.010968524368266772
Picea_mature_219	PA_chr12_sUL001_G000006.mRNA.1	4.5	-0.5906948794856679	0.003000297601266786
Picea_mature_219	PA_chr12_G004556.mRNA.1	4.5	-0.49271192450291407	0.01691104579104813
Picea_mature_219	PA_chr07_G001436.mRNA.1	4.5	-0.4564631626366116	0.02856812172818228
Picea_mature_219	PA_chr08_G003616.mRNA.2	4.5	-0.5033373001775491	0.014350240441626787
Picea_mature_2217	PA_chr02_G001008.mRNA.2	4.5	-0.6023991086971834	0.002351518525215351
Picea_mature_2217	PA_chr08_G001851.mRNA.6	4.5	-0.4575350725093357	0.02814980057454755
Picea_mature_2217	PA_chr05_G000235.mRNA.2	4.5	-0.5079248103034935	0.013347200700119499
Picea_mature_2220	PA_chr01_G001603.mRNA.3	4.5	-0.4274759940506768	0.04188923797719007
Picea_mature_2221	PA_chr07_G003783.mRNA.5	4.5	-0.4529540498234283	0.029972361654901622
Picea_mature_2221	PA_chr04_G000054.mRNA.1	4.5	-0.5831655608943549	0.003492784768741274
Picea_mature_2221	PA_chr06_G003806.mRNA.1	4.5	-0.44123330904348856	0.03506492085544619
Picea_mature_2241	PA_chr01_G005616.mRNA.1	4.5	-0.43109670582664833	0.039999953124073895
Picea_mature_2241	PA_chr09_G004014.mRNA.15	4.5	-0.41325405542157023	0.04999571546660601
Picea_mature_2241	PA_chr08_G003538.mRNA.1	4.5	-0.4728129921234696	0.022701137128195954
Picea_mature_2241	PA_chr01_G005997.mRNA.1	4.5	-0.42355416551591446	0.044013789005837675
Picea_mature_2241	PA_chr03_G006428.mRNA.1	4.5	-0.48924345407758796	0.01782309675274301
Picea_mature_2241	PA_chr06_G000112.mRNA.5	4.5	-0.4410174482800224	0.03516473882409945
Picea_mature_2241	PA_chr12_G001238.mRNA.1	4.5	-0.49407415286011036	0.016563377333501945
Picea_mature_2241	PA_chr03_G000033.mRNA.2	4.5	-0.41712418786593985	0.047678281322118425
Picea_mature_2241	PA_chr07_G005954.mRNA.1	4.5	-0.5400006003084667	0.007819491956329017
Picea_mature_2241	PA_chr08_G001862.mRNA.1	4.5	-0.4259395587397099	0.0427117718293079
Picea_mature_2241	PA_chr04_G002642.mRNA.2	4.5	-0.5711591272703301	0.004418180495321615
Picea_mature_2241	PA_chr10_G003773.mRNA.2	4.5	-0.4270102327601958	0.04213726200278722
Picea_mature_2271	PA_chr12_G003967.mRNA.2	4.5	-0.8338714316772791	7.702991722615122e-07
Picea_mature_2271	PA_chr09_G002645.mRNA.3	4.5	-0.8171535252537021	1.9494262311720776e-06
Picea_mature_2272	PA_chr04_G001327.mRNA.1	4.5	-0.41586333438491874	0.04842390453381421
Picea_mature_2316	PA_chr07_G000854.mRNA.7	4.5	-0.6508995405456836	0.0007696685032229282
Picea_mature_2316	PA_chr08_G002919.mRNA.2	4.5	-0.6712474025904933	0.0004540429853634371
Picea_mature_2316	PA_chr02_G004571.mRNA.1	4.5	-0.44449762786856195	0.03358255770587334
Picea_mature_2316	PA_chr01_G000762.mRNA.1	4.5	-0.6575528810916207	0.0006504320065507102
Picea_mature_2316	PA_chr12_G003451.mRNA.1	4.5	-0.4373299453590501	0.03690484870806129
Picea_mature_2316	PA_chr07_G003336.mRNA.1	4.5	-0.5372483736932541	0.008203080575969607
Picea_mature_2316	PA_chr07_G003338.mRNA.8	4.5	-0.6424454833643385	0.0009478549091282907
Picea_mature_2316	PA_chr12_G001169.mRNA.1	4.5	-0.7516185896444093	3.555986856375535e-05
Picea_mature_2316	PA_chr10_G000141.mRNA.2	4.5	-0.7580778915224627	2.782073086347441e-05
Picea_mature_2316	PA_chr10_G000239.mRNA.1	4.5	-0.654759737634684	0.0006983968680196147
Picea_mature_2316	PA_chr12_G002927.mRNA.1	4.5	-0.6129883992239055	0.0018710482096224643
Picea_mature_2316	PA_chr09_G001900.mRNA.6	4.5	-0.43262757627718884	0.039221567703045655
Picea_mature_2316	PA_chr12_G001975.mRNA.1	4.5	-0.5468236784594055	0.00693221238085349
Picea_mature_2316	PA_chr12_cUL0053_G000004.mRNA.1	4.5	-0.5503956247527247	0.006502160105112086
Picea_mature_2316	PA_chr04_G003604.mRNA.23	4.5	-0.481392500815657	0.020035307409331793
Picea_mature_2320	PA_chr01_G002816.mRNA.1	4.5	-0.4734472221199679	0.022494788496868284
Picea_mature_2320	PA_chr07_G003274.mRNA.2	4.5	-0.7863630359303203	8.635913337371473e-06
Picea_mature_2320	PA_chr11_G002944.mRNA.3	4.5	-0.582154196607903	0.0035638458254174986
Picea_mature_2320	PA_chr03_G001578.mRNA.1	4.5	-0.46123884388307174	0.026741847552643
Picea_mature_2327	PA_chr04_G000474.mRNA.5	4.5	-0.49726850216766705	0.015770860753457003
Picea_mature_2327	PA_chr11_G003224.mRNA.2	4.5	-0.6989995041521625	0.00020660097871260289
Picea_mature_2327	PA_chr02_G000590.mRNA.2	4.5	-0.42402455396976646	0.043754612846884894
Picea_mature_2327	PA_chr08_G002027.mRNA.1	4.5	-0.41808889904026264	0.047113844080871055
Picea_mature_2327	PA_chr07_G001529.mRNA.14	4.5	-0.5968967155783751	0.0026399241547504695
Picea_mature_2327	PA_chr09_G004462.mRNA.1	4.5	-0.587014876231528	0.0032331286663795835
Picea_mature_2327	PA_chr08_G003082.mRNA.5	4.5	-0.7280232837965701	8.220417050185286e-05
Picea_mature_2327	PA_chr10_G001506.mRNA.1	4.5	-0.6560331766890742	0.0006761649005327066
Picea_mature_2327	PA_chr10_G001507.mRNA.3	4.5	-0.7084273229574447	0.0001549864356283259
Picea_mature_2327	PA_chr10_G001505.mRNA.1	4.5	-0.5790212823793527	0.0037917416369118847
Picea_mature_2338	PA_chr05_G003787.mRNA.1	4.5	-0.624367069014537	0.001450360348924948
Picea_mature_2373	PA_chr10_G003143.mRNA.1	4.5	-0.43480431099208566	0.03813534555910611
Picea_mature_2417	PA_chr10_G003768.mRNA.2	4.5	-0.6364843730487633	0.001093770828681585
Picea_mature_2417	PA_chr02_G001557.mRNA.1	4.5	-0.4778560377502435	0.02110171677370479
Picea_mature_2417	PA_chr06_G002388.mRNA.1	4.5	-0.5059547488026389	0.013770678580340387
Picea_mature_2417	PA_chr07_G005712.mRNA.1	4.5	-0.47149406783580183	0.023135128638492
Picea_mature_2417	PA_chr01_G006004.mRNA.1	4.5	-0.428009134531646	0.04160673936452707
Picea_mature_2417	PA_chr01_G005997.mRNA.1	4.5	-0.5202675084870686	0.01092984241272264
Picea_mature_2417	PA_chr12_G001191.mRNA.1	4.5	-0.5281315553586441	0.009586704440987559
Picea_mature_2417	PA_chr10_G000805.mRNA.3	4.5	-0.4836865743333239	0.019367130496704008
Picea_mature_2417	PA_chr02_sUL002_G000042.mRNA.1	4.5	-0.5479473044025449	0.006794455420336671
Picea_mature_2417	PA_chr06_G001765.mRNA.1	4.5	-0.5129762514359364	0.012309826741032398
Picea_mature_2417	PA_chr12_G000200.mRNA.1	4.5	-0.7822691844021612	1.0336722628099768e-05
Picea_mature_2417	PA_chr07_G003424.mRNA.2	4.5	-0.43749506318292164	0.036825506429862084
Picea_mature_2417	PA_chr10_G003754.mRNA.4	4.5	-0.6122357445287621	0.001902194191998531
Picea_mature_2417	PA_chr01_G007191.mRNA.2	4.5	-0.6104249077089884	0.001978938648131925
Picea_mature_2417	PA_chr02_G005155.mRNA.3	4.5	-0.7540992549685048	3.2389378131904536e-05
Picea_mature_2417	PA_chr02_G005130.mRNA.7	4.5	-0.7221151992516525	0.00010007164731095303
Picea_mature_2420	PA_chr05_sUL002_G000007.mRNA.3	4.5	-0.4752727245797904	0.021909266315571035
Picea_mature_2456	PA_chr11_G002562.mRNA.1	4.5	-0.4949562342472996	0.016341367645622443
Picea_mature_2456	PA_chr03_G007792.mRNA.1	4.5	-0.6687349336161709	0.0004856519511125844
Picea_mature_2456	PA_chr06_G001084.mRNA.6	4.5	-0.7001095651946948	0.00019983706222250874
Picea_mature_2456	PA_chr07_G003421.mRNA.1	4.5	-0.49837441565261	0.015503788911689336
Picea_mature_2456	PA_chr03_G001718.mRNA.1	4.5	-0.6440518139131988	0.0009115146767835388
Picea_mature_2456	PA_chr07_G000895.mRNA.8	4.5	-0.6170692756410399	0.0017096117892883753
Picea_mature_2467	PA_chr01_G001761.mRNA.1	4.5	-0.43076830916580405	0.04016849901172699
Picea_mature_2480	PA_chr06_G001908.mRNA.1	4.5	-0.41705601732165376	0.047718365016896996
Picea_mature_2480	PA_chr12_G000020.mRNA.5	4.5	-0.47088147119872176	0.023338958543640452
Picea_mature_2480	PA_chr05_G002956.mRNA.1	4.5	-0.6233767645688868	0.0014834420014594432
Picea_mature_2480	PA_chr07_G006019.mRNA.1	4.5	-0.49413338812978835	0.01654839212454484
Picea_mature_2480	PA_chr07_G005786.mRNA.2	4.5	-0.45239483644927414	0.030201128307063042
Picea_mature_2486	PA_chr01_cUL0040_G000008.mRNA.1	4.5	-0.47948897917267475	0.02060375975489617
Picea_mature_2486	PA_chr10_G003763.mRNA.1	4.5	-0.5568451129216158	0.00578186718541089
Picea_mature_2514	PA_chr03_G007889.mRNA.1	4.5	-0.609865346476974	0.002003178309912591
Picea_mature_2514	PA_chr04_G004804.mRNA.5	4.5	-0.4534403089447016	0.029774562299919306
Picea_mature_2514	PA_chr05_G002875.mRNA.1	4.5	-0.6202704684119946	0.0015914132530587051
Picea_mature_2514	PA_chr08_G002051.mRNA.1	4.5	-0.6319398098227329	0.0012175382626622685
Picea_mature_2514	PA_chr08_G002051.mRNA.1	4.5	-0.6319398098227329	0.0012175382626622685
Picea_mature_2514	PA_chr09_G000631.mRNA.1	4.5	-0.5896245937147522	0.0030665058625732253
Picea_mature_2514	PA_chr10_G000995.mRNA.1	4.5	-0.595054831669062	0.0027429103556847454
Picea_mature_2514	PA_chr05_G004088.mRNA.5	4.5	-0.49509978923752285	0.016305466551145644
Picea_mature_2514	PA_chr02_sUL002_G000078.mRNA.2	4.5	-0.6648911212475801	0.0005376779633243571
Picea_mature_2514	PA_chr11_G000699.mRNA.1	4.5	-0.6992725625486091	0.00020491899458779353
Picea_mature_2514	PA_chr02_G004600.mRNA.1	4.5	-0.5715827429311438	0.004382347978249924
Picea_mature_2514	PA_chr05_G002667.mRNA.13	4.5	-0.6134828819820056	0.001850822474980014
Picea_mature_2514	PA_chr09_G003220.mRNA.1	4.5	-0.4712436289294697	0.023218283821956003
Picea_mature_2515	PA_chr01_G001647.mRNA.1	4.5	-0.6651613894877745	0.0005338692377900752
Picea_mature_2515	PA_chr05_G000679.mRNA.1	4.5	-0.6716438063940982	0.0004492216637801418
Picea_mature_2515	PA_chr06_G001917.mRNA.4	4.5	-0.6035081291196309	0.0022967453774480353
Picea_mature_2515	PA_chr10_G001274.mRNA.11	4.5	-0.659967700242654	0.0006112741369045179
Picea_mature_2515	PA_chr01_G006689.mRNA.5	4.5	-0.6395077822291622	0.0010175307684189498
Picea_mature_2515	PA_chr03_G001117.mRNA.1	4.5	-0.554607746793931	0.0060237918745554555
Picea_mature_2515	PA_chr11_G002433.mRNA.7	4.5	-0.4833006316477682	0.019478262134379882
Picea_mature_2515	PA_chr12_G000451.mRNA.3	4.5	-0.42297046825415935	0.044337062934685895
